,ID,Age,Education,Years_Education,Marital_Status,Income,Kidhome,Teenhome,NumChildrenhome,Haskids,Dt_Customer,Year_Customer,Recency,MntDairy,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGold,Spendings,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response
773,2371,50,Graduation,13,Married,15353.0,1,1,2,1,2013-04-13,2013,22,155,1,22,3,4,12,185,3,2,0,4,7,0,0,0,0,0,0
774,4303,65,PhD,21,Together,6835.0,0,1,1,1,2012-12-08,2012,76,107,2,12,2,2,12,125,0,0,0,1,20,0,0,0,0,0,0
775,6825,69,Graduation,13,Together,21866.0,1,1,2,1,2013-03-06,2013,86,155,0,3,0,0,0,158,1,1,0,2,7,0,0,0,0,0,0
776,1072,57,PhD,21,Alone,40760.0,0,1,1,1,2013-08-30,2013,64,188,0,17,0,0,6,205,2,2,1,3,6,0,0,0,0,0,0
777,4964,64,PhD,21,Together,74250.0,0,0,0,0,2014-01-26,2014,90,680,11,392,75,0,0,1158,1,2,11,4,1,0,0,0,0,0,0
778,2461,67,Master,18,Alone,27302.0,1,1,2,1,2013-12-18,2013,79,138,1,11,0,1,4,151,2,1,0,3,3,0,0,0,0,0,0
779,10736,51,Graduation,13,Alone,17780.0,0,1,1,1,2013-09-12,2013,28,522,0,522,227,120,134,1391,2,6,9,5,2,0,0,0,0,0,0
780,3194,48,PhD,21,Alone,71466.0,0,0,0,0,2014-04-05,2014,86,412,12,546,78,182,0,1230,1,4,4,10,1,0,0,0,0,0,0
781,10839,46,Graduation,13,Together,18559.0,1,1,2,1,2014-04-14,2014,42,127,5,5,8,0,5,145,2,1,0,3,4,0,0,0,0,0,0
782,49,52,Graduation,13,Alone,16211.0,1,0,1,1,2014-05-11,2014,39,152,3,6,4,1,9,166,1,1,1,2,7,0,0,0,0,0,0
783,4290,50,Graduation,13,Married,21153.0,1,0,1,1,2014-03-19,2014,8,107,3,8,2,5,5,125,1,1,0,2,7,0,0,0,0,0,0
784,10219,50,Graduation,13,Together,19465.0,1,0,1,1,2013-06-18,2013,40,155,2,15,6,6,3,184,1,1,0,3,8,0,0,0,0,0,0
785,4211,36,Basic,6,Married,10465.0,1,0,1,1,2012-10-29,2012,5,107,12,5,3,16,17,143,2,2,0,3,7,0,0,0,0,0,0
786,1135,62,Master,18,Together,17144.0,1,1,2,1,2014-02-15,2014,96,146,2,19,0,2,6,169,5,3,0,4,7,0,0,0,0,0,0
787,6299,54,PhD,21,Alone,42564.0,0,1,1,1,2013-01-02,2013,28,477,48,186,39,18,198,768,6,6,8,4,7,1,0,0,0,0,1
788,10846,44,Master,18,Married,25900.0,1,0,1,1,2014-05-29,2014,22,486,9,125,25,4,139,649,6,7,1,8,7,1,0,0,0,0,0
789,347,46,Graduation,13,Alone,21334.0,0,1,1,1,2012-09-08,2012,30,408,27,71,13,3,34,522,4,7,1,5,9,0,0,0,0,0,0
790,6543,77,Master,18,Together,45573.0,0,0,0,0,2013-01-15,2013,45,521,168,706,80,76,61,1551,1,3,6,4,2,0,0,0,0,0,0
791,10446,65,PhD,21,Married,82017.0,0,0,0,0,2012-11-07,2012,58,184,23,446,30,23,23,706,1,5,4,7,2,0,1,1,1,0,1
792,3479,72,Graduation,13,Alone,16813.0,0,0,0,0,2013-07-19,2013,49,127,8,11,12,2,13,160,1,2,0,3,7,1,0,0,0,0,0
793,11075,44,Graduation,13,Married,24801.0,1,1,2,1,2013-10-29,2013,37,183,2,64,7,2,12,258,4,3,3,5,4,0,0,0,0,0,0
794,4442,61,Graduation,13,Alone,24456.0,0,1,1,1,2013-04-05,2013,70,180,19,35,26,14,52,274,2,1,1,5,3,0,0,0,0,0,0
795,199,60,Master,18,Alone,26064.0,0,0,0,0,2013-01-20,2013,33,405,3,60,12,9,12,489,1,4,1,7,7,0,1,0,0,0,0
796,6722,68,PhD,21,Married,70421.0,0,1,1,1,2014-06-28,2014,98,479,28,136,75,14,35,732,3,10,3,7,6,0,0,0,0,0,0
797,796,57,2n Cycle,9,Alone,25237.0,0,1,1,1,2012-10-23,2012,17,584,44,212,46,8,177,894,3,11,4,8,8,0,0,0,0,0,0
798,3749,49,Graduation,13,Together,17100.0,0,0,0,0,2013-03-02,2013,54,627,91,597,159,91,15,1565,1,6,5,12,3,0,0,0,0,0,0
799,8523,54,Graduation,13,Married,19329.0,1,0,1,1,2013-12-14,2013,39,139,1,16,12,2,5,170,3,4,0,3,8,0,0,0,0,0,0
800,310,52,Master,18,Married,46341.0,0,1,1,1,2013-12-13,2013,81,530,5,159,36,27,16,757,4,4,4,9,4,0,0,0,0,0,0
801,8629,66,Graduation,13,Widow,21637.0,1,1,2,1,2013-03-26,2013,71,123,1,10,2,1,8,137,1,1,0,3,5,0,0,0,0,0,0
802,236,71,Graduation,13,Married,17893.0,1,1,2,1,2013-01-19,2013,62,152,23,29,29,14,47,247,3,2,1,4,6,0,0,0,0,0,0
803,9930,78,PhD,21,Alone,82716.0,0,0,0,0,2013-11-05,2013,8,606,148,228,15,148,22,1145,1,6,8,13,2,0,0,0,0,0,0
804,3483,64,Graduation,13,Married,16092.0,0,0,0,0,2013-04-06,2013,76,1039,43,204,153,58,29,1497,3,2,8,12,8,0,1,0,1,1,1
805,4599,46,Master,18,Married,26687.0,0,2,2,1,2013-11-04,2013,66,411,0,26,0,0,21,437,6,7,1,7,7,0,0,0,0,0,0
806,7326,51,Master,18,Married,35843.0,0,1,1,1,2014-03-23,2014,83,178,1,19,2,7,0,207,1,1,1,3,2,0,0,0,0,0,0
807,7352,65,Graduation,13,Married,17090.0,0,1,1,1,2013-10-21,2013,28,161,28,136,32,3,45,360,4,3,4,6,3,0,0,0,0,0,0
808,2350,50,Graduation,13,Married,21412.0,1,1,2,1,2013-03-22,2013,87,623,53,178,23,17,133,894,7,3,2,8,8,0,1,0,0,0,0
809,9145,50,Graduation,13,Alone,16359.0,0,1,1,1,2013-04-06,2013,43,604,26,470,123,161,94,1384,2,5,9,6,2,0,0,0,0,0,0
810,2964,41,Graduation,13,Married,16020.0,0,0,0,0,2013-10-16,2013,0,117,10,8,3,16,32,154,1,1,1,2,6,0,0,0,0,0,0
811,5585,50,Graduation,13,Alone,15335.0,1,0,1,1,2013-04-20,2013,1,137,2,17,6,1,10,163,2,2,0,3,8,0,0,0,0,0,1
812,9687,47,Graduation,13,Alone,17540.0,0,0,0,0,2014-05-31,2014,1,184,174,256,50,30,32,694,1,5,4,6,2,0,0,0,0,0,0
813,3732,67,Master,18,Married,35393.0,0,1,1,1,2013-02-04,2013,72,548,0,239,90,69,69,946,6,5,7,9,4,0,0,0,0,0,0
814,6303,36,PhD,21,Together,91820.0,0,0,0,0,2013-11-23,2013,72,410,73,747,76,161,30,1467,0,5,5,12,1,0,0,0,0,0,0
815,11176,52,PhD,21,Together,65968.0,0,1,1,1,2014-05-12,2014,12,541,9,83,19,4,4,656,2,5,4,7,3,0,0,0,0,0,0
816,2986,46,Graduation,13,Married,18835.0,1,1,2,1,2014-03-12,2014,89,144,2,4,2,1,4,153,1,1,0,2,6,0,0,0,0,0,0
817,7462,68,Graduation,13,Alone,15964.0,0,0,0,0,2012-11-24,2012,67,170,0,226,51,157,68,604,3,10,2,4,9,0,0,0,0,0,0
818,3900,50,Graduation,13,Married,27210.0,0,1,1,1,2014-03-29,2014,54,642,14,49,0,7,57,712,1,9,2,9,5,0,0,0,0,0,0
819,7034,44,2n Cycle,9,Married,16692.0,1,0,1,1,2013-09-01,2013,34,115,7,9,13,6,12,150,2,2,0,3,8,0,0,0,0,0,0
820,9493,42,PhD,21,Alone,76412.0,0,0,0,0,2013-05-05,2013,15,840,53,804,23,71,17,1791,1,5,4,8,3,0,0,1,1,0,1
821,1143,50,Graduation,13,Married,17032.0,1,0,1,1,2013-08-08,2013,43,124,10,13,3,11,11,161,2,2,0,3,7,0,0,0,0,0,0
822,1,61,Graduation,13,Alone,20619.0,0,0,0,0,2014-06-15,2014,0,464,5,64,7,0,37,540,1,7,3,7,5,0,0,0,0,1,1
823,3855,59,Graduation,13,Married,15570.0,0,0,0,0,2013-04-18,2013,74,169,3,47,19,21,42,259,1,3,2,2,8,0,0,0,0,0,0
824,5536,63,Graduation,13,Together,18802.0,0,1,1,1,2013-05-22,2013,61,1186,38,287,50,57,33,1618,1,5,10,4,6,0,1,1,1,1,1
825,5989,63,2n Cycle,9,Alone,45874.0,0,1,1,1,2013-04-16,2013,51,752,122,476,39,153,34,1542,1,10,2,11,8,0,0,0,0,0,0
826,9499,68,Graduation,13,Married,27504.0,1,2,3,1,2013-05-07,2013,97,1182,15,287,20,0,15,1504,3,3,4,7,5,0,1,1,0,0,0
827,6768,60,Graduation,13,Alone,15354.0,1,2,3,1,2013-01-12,2013,75,172,1,8,2,1,2,184,2,1,0,3,8,0,0,0,0,0,0
828,2150,64,PhD,21,Widow,80995.0,0,1,1,1,2013-05-11,2013,83,860,28,409,73,56,56,1426,1,8,9,4,4,0,0,0,0,0,0
829,6646,38,Graduation,13,Together,16529.0,1,0,1,1,2014-03-01,2014,23,112,0,5,13,0,1,130,1,1,0,3,6,0,0,0,0,0,0
830,4887,46,PhD,21,Alone,55412.0,1,1,2,1,2013-11-22,2013,65,158,5,28,11,1,8,203,1,2,0,3,5,0,0,0,0,0,0
831,8560,30,Graduation,13,Alone,24536.0,0,0,0,0,2012-09-10,2012,94,509,16,156,7,5,145,693,1,6,4,7,6,0,0,0,0,0,0
832,3321,55,PhD,21,Together,56575.0,0,2,2,1,2013-05-05,2013,42,421,5,90,0,16,10,532,3,7,3,7,5,0,0,0,0,0,0
833,11003,42,2n Cycle,9,Together,17963.0,1,0,1,1,2013-10-02,2013,10,134,5,7,0,18,18,164,2,2,0,3,7,0,0,0,0,0,0
834,10402,55,Graduation,13,Married,18012.0,1,1,2,1,2013-02-14,2013,94,135,1,9,2,1,1,148,2,1,0,3,8,0,0,0,0,0,0
835,9904,66,Graduation,13,Married,15189.0,0,1,1,1,2013-03-29,2013,50,493,123,274,46,123,141,1059,5,6,5,12,3,0,0,0,0,0,0
836,6141,50,Master,18,Alone,27644.0,1,0,1,1,2013-04-25,2013,46,191,9,97,0,6,82,303,2,6,1,5,7,0,0,0,0,0,0
837,5687,42,Graduation,13,Alone,24874.0,0,0,0,0,2012-09-23,2012,98,563,50,774,28,31,187,1446,1,7,7,12,3,0,0,0,0,0,0
838,10856,42,2n Cycle,9,Alone,18164.0,0,1,1,1,2013-07-02,2013,42,151,0,6,0,1,8,158,1,1,0,3,6,0,0,0,0,0,0
839,5121,45,Graduation,13,Alone,21027.0,0,1,1,1,2014-03-21,2014,30,479,5,82,7,17,171,590,2,7,6,5,5,1,0,0,0,0,0
840,4186,72,Graduation,13,Together,17442.0,1,1,2,1,2013-08-05,2013,11,153,6,15,12,8,17,194,3,2,1,3,5,0,0,0,0,0,0
841,368,48,Graduation,13,Married,20233.0,0,1,1,1,2012-11-29,2012,61,200,65,52,10,44,28,371,3,3,2,6,5,0,0,0,0,0,0
842,3312,34,Graduation,13,Alone,14736.0,1,0,1,1,2014-05-12,2014,12,129,7,24,19,14,20,193,4,3,0,4,6,0,0,0,0,0,0
843,11121,41,Graduation,13,Married,19419.0,1,0,1,1,2012-11-10,2012,76,115,14,28,16,3,7,176,4,4,0,3,9,0,0,0,0,0,0
844,5332,62,2n Cycle,9,Married,50653.0,0,0,0,0,2013-07-27,2013,2,526,50,431,134,35,54,1176,1,3,6,7,1,0,0,0,0,0,0
845,5848,52,Graduation,13,Together,25901.0,0,0,0,0,2014-01-13,2014,43,724,74,929,97,55,130,1879,1,5,6,7,2,1,0,1,0,1,1
846,10343,31,2n Cycle,9,Alone,25448.0,0,0,0,0,2012-09-29,2012,27,605,91,399,0,45,205,1140,2,3,6,8,3,0,0,0,0,0,0
847,5935,66,Master,18,Alone,36053.0,0,1,1,1,2012-12-24,2012,60,547,7,140,0,7,63,701,3,7,5,8,5,0,0,0,0,0,0
848,2895,59,Graduation,13,Alone,26027.0,0,1,1,1,2013-10-23,2013,79,104,1,54,13,9,14,181,2,3,1,5,5,0,0,0,0,0,0
849,10262,42,Graduation,13,Married,15072.0,2,0,2,1,2013-05-10,2013,96,128,2,15,0,10,18,155,4,3,1,3,5,0,0,0,0,0,0
850,7848,48,Graduation,13,Alone,16535.0,0,1,1,1,2013-06-13,2013,17,390,2,25,7,0,110,424,2,5,3,3,6,0,0,0,0,0,0
851,9477,68,PhD,21,Married,65324.0,0,1,1,1,2014-01-11,2014,0,536,0,102,21,32,5,691,3,6,2,9,4,0,0,0,0,0,0
852,4856,65,2n Cycle,9,Married,45751.0,0,0,0,0,2012-11-06,2012,38,556,54,845,202,133,63,1790,1,7,7,10,3,1,0,0,1,0,0
853,7186,56,PhD,21,Together,30843.0,1,1,2,1,2014-05-26,2014,43,139,0,2,0,0,9,141,2,1,1,2,5,1,0,0,0,0,0
854,5794,48,PhD,21,Married,46374.0,0,1,1,1,2014-03-17,2014,1,408,0,21,0,0,17,429,3,7,1,7,8,0,1,0,1,0,1
855,1456,43,Graduation,13,Alone,24038.0,0,1,1,1,2013-04-01,2013,25,417,199,303,234,9,170,1162,7,10,2,12,7,0,0,0,0,0,0
856,4877,49,Master,18,Married,24988.0,0,1,1,1,2014-03-04,2014,2,151,0,7,0,0,0,158,1,1,0,3,7,0,0,0,0,0,0
857,425,37,Graduation,13,Married,19970.0,2,0,2,1,2013-02-19,2013,66,557,64,116,84,25,64,846,3,6,2,11,5,0,0,0,0,0,0
858,3007,56,Graduation,13,Together,16070.0,1,1,2,1,2012-10-04,2012,49,160,2,10,0,0,1,172,2,1,0,3,8,0,0,0,0,0,0
859,1031,33,2n Cycle,9,Married,52639.0,0,0,0,0,2013-05-05,2013,5,600,20,350,29,30,33,1029,1,6,9,10,2,0,0,1,0,0,0
860,4297,53,Graduation,13,Together,18080.0,1,0,1,1,2014-01-26,2014,71,118,2,18,6,1,0,145,2,2,0,3,8,0,0,0,0,0,0
861,807,53,Master,18,Together,32454.0,1,1,2,1,2014-02-15,2014,35,167,2,89,0,0,34,258,6,6,1,4,8,0,0,0,0,0,0
862,9553,35,Graduation,13,Married,7500.0,0,0,0,0,2013-01-09,2013,94,132,2,3,4,1,5,142,1,0,0,3,6,0,0,0,0,0,0
863,4271,33,2n Cycle,9,Together,10404.0,1,0,1,1,2012-10-04,2012,80,178,35,69,84,41,66,407,6,4,1,6,7,0,0,0,0,0,0
864,4120,47,2n Cycle,9,Alone,15695.0,1,0,1,1,2013-12-17,2013,61,388,39,78,58,13,93,576,2,6,1,4,7,0,0,0,0,0,0
865,2036,49,PhD,21,Together,57906.0,0,1,1,1,2013-06-11,2013,29,418,11,119,10,3,15,561,3,4,2,8,4,0,0,0,0,0,0
866,115,56,Master,18,Alone,21699.0,0,1,1,1,2013-03-26,2013,0,475,11,68,25,7,7,586,3,5,1,8,5,0,0,0,0,0,0
867,4259,36,Master,18,Alone,19485.0,2,0,2,1,2013-09-24,2013,80,144,0,4,0,0,0,148,1,1,0,2,7,0,0,0,0,0,0
868,8687,44,Graduation,13,Together,16290.0,0,1,1,1,2013-05-06,2013,54,121,62,90,68,20,125,361,3,2,3,8,3,0,0,0,0,0,0
869,2447,43,Graduation,13,Together,18356.0,1,0,1,1,2012-10-17,2012,71,144,12,15,19,7,12,197,2,2,0,3,7,0,0,0,0,0,0
870,10140,39,PhD,21,Together,70123.0,0,0,0,0,2013-09-28,2013,27,1059,0,396,23,0,0,1478,1,5,7,4,3,0,1,0,0,1,0
871,9353,63,Graduation,13,Alone,24477.0,0,1,1,1,2014-01-06,2014,61,515,47,267,62,66,38,957,2,5,5,4,3,0,1,0,0,0,0
872,3623,46,Graduation,13,Together,17333.0,1,0,1,1,2014-06-11,2014,55,125,0,16,17,4,4,162,3,4,0,3,7,0,0,0,0,0,0
873,738,41,2n Cycle,9,Alone,14524.0,1,1,2,1,2014-04-04,2014,35,196,13,57,24,15,25,305,4,3,1,4,7,0,0,0,0,0,0
874,7631,44,Master,18,Together,35564.0,1,0,1,1,2013-10-06,2013,34,562,58,168,43,16,142,847,1,5,7,10,3,0,0,0,0,0,0
875,4789,69,Graduation,13,Together,26483.0,0,0,0,0,2013-09-17,2013,95,769,22,500,210,143,33,1644,1,4,8,5,2,1,0,1,1,0,0
876,773,51,Master,18,Alone,24134.0,1,1,2,1,2013-06-30,2013,64,567,4,93,12,9,98,685,7,6,6,4,6,0,0,0,0,0,0
877,10602,39,Graduation,13,Married,20722.0,1,0,1,1,2013-02-14,2013,30,164,12,59,19,1,36,255,2,3,0,4,8,0,0,0,0,0,0
878,1446,66,Master,18,Alone,70152.0,0,0,0,0,2014-04-05,2014,12,553,68,569,89,45,68,1324,1,6,9,12,1,0,0,0,0,0,0
879,3270,44,2n Cycle,9,Together,17117.0,1,0,1,1,2013-01-17,2013,96,159,23,38,30,18,7,268,4,3,1,3,9,0,0,0,0,0,0
880,8443,50,Graduation,13,Alone,18372.0,1,0,1,1,2014-02-10,2014,16,113,10,12,3,15,40,153,3,3,1,2,8,1,0,0,0,0,1
881,9653,47,Graduation,13,Married,17121.0,0,1,1,1,2012-10-16,2012,16,169,1,14,4,1,21,189,2,2,0,3,8,0,0,0,0,0,0
882,8916,47,Graduation,13,Alone,19887.0,2,0,2,1,2013-07-23,2013,78,156,1,5,0,0,1,162,1,0,0,3,5,0,0,0,0,0,0
883,8017,41,2n Cycle,9,Married,15268.0,1,1,2,1,2014-06-19,2014,83,143,0,19,6,5,3,173,2,2,0,3,6,0,0,0,0,0,0
884,5830,50,PhD,21,Alone,86857.0,0,0,0,0,2012-09-12,2012,96,899,102,838,133,102,40,2074,1,5,6,10,2,0,0,0,0,0,1
885,4597,52,PhD,21,Together,82072.0,0,0,0,0,2013-07-02,2013,67,889,55,685,168,92,129,1889,1,3,2,13,1,0,0,0,0,0,0
886,7023,69,PhD,21,Alone,46231.0,2,1,3,1,2012-11-26,2012,87,189,2,55,0,5,12,251,4,6,1,4,9,0,0,0,0,0,0
887,8086,63,Graduation,13,Married,17513.0,1,1,2,1,2013-12-11,2013,34,170,0,2,0,0,5,172,2,2,0,3,7,0,0,0,0,0,0
888,8825,60,Graduation,13,Together,25079.0,1,1,2,1,2013-04-01,2013,46,422,14,156,82,24,58,698,8,9,2,5,8,0,0,0,0,0,0
889,2930,44,Master,18,Alone,49527.0,0,0,0,0,2013-12-16,2013,7,852,60,207,78,36,48,1233,2,2,6,10,5,0,0,0,0,0,0
890,1928,49,Graduation,13,Married,22900.0,1,0,1,1,2013-02-09,2013,73,138,3,20,4,1,20,166,2,2,0,3,9,1,0,0,0,0,0
891,7108,57,Master,18,Widow,32325.0,1,1,2,1,2012-09-08,2012,54,381,20,47,23,2,56,473,6,5,2,5,5,0,0,0,0,0,0
892,10925,39,Graduation,13,Married,22322.0,0,0,0,0,2014-01-14,2014,93,439,31,446,40,56,175,1012,1,3,10,11,1,0,0,0,0,0,0
893,9960,31,Basic,6,Alone,12319.0,1,0,1,1,2014-04-30,2014,52,138,0,1,8,3,2,150,1,1,0,2,7,0,0,0,0,0,0
894,8800,79,PhD,21,Alone,48948.0,0,0,0,0,2013-02-01,2013,53,437,8,206,160,49,42,860,2,7,10,5,6,1,0,0,0,0,1
895,9224,50,PhD,21,Alone,55260.0,0,1,1,1,2012-12-12,2012,81,825,8,53,11,0,242,897,2,8,10,5,6,0,0,0,0,0,0
896,5519,66,Graduation,13,Together,27547.0,0,1,1,1,2013-08-07,2013,8,504,58,161,76,51,135,850,1,6,9,4,5,0,0,0,0,0,1
897,5046,64,Graduation,13,Alone,21692.0,0,1,1,1,2014-01-23,2014,97,756,138,354,160,169,61,1577,2,10,6,7,4,0,0,0,0,0,0
898,7037,48,PhD,21,Married,37087.0,1,0,1,1,2013-08-11,2013,50,194,55,134,15,0,3,398,3,4,2,8,6,0,0,0,0,0,0
899,905,36,Graduation,13,Alone,16873.0,1,0,1,1,2013-10-22,2013,38,138,17,18,6,10,26,189,4,4,0,3,8,0,0,0,0,0,0
900,8624,64,Graduation,13,Married,24978.0,0,0,0,0,2013-02-06,2013,61,183,33,493,59,103,57,871,1,4,3,10,2,0,0,0,0,0,0
901,8945,52,Graduation,13,Alone,14417.0,0,1,1,1,2013-08-16,2013,46,171,0,11,0,1,20,183,2,4,1,4,6,0,0,0,0,0,0
902,6445,55,Graduation,13,Together,29194.0,0,0,0,0,2013-07-14,2013,73,408,101,405,29,40,40,983,1,4,5,6,2,0,0,0,0,0,0
903,2727,49,Graduation,13,Together,17516.0,0,0,0,0,2013-12-04,2013,19,181,21,69,39,3,96,313,1,3,3,6,3,0,0,0,0,0,0
904,6404,53,Graduation,13,Together,19454.0,1,2,3,1,2013-03-24,2013,10,151,7,89,0,7,28,254,5,4,1,6,5,0,0,0,0,0,0
905,11074,45,Graduation,13,Alone,16438.0,0,0,0,0,2014-04-09,2014,94,494,92,391,194,11,241,1182,1,3,4,10,0,0,0,0,0,0,0
906,10150,61,Graduation,13,Alone,20299.0,0,0,0,0,2013-11-21,2013,10,464,28,873,29,18,37,1412,0,7,4,7,2,0,0,0,1,0,1
907,1968,51,Graduation,13,Widow,21372.0,1,0,1,1,2013-12-02,2013,37,151,1,5,10,0,7,167,1,1,0,2,7,0,0,0,0,0,0
908,6534,48,Graduation,13,Together,23494.0,1,0,1,1,2014-01-04,2014,94,174,0,29,0,5,4,208,1,2,0,3,5,0,0,0,0,0,0
909,9485,36,PhD,21,Married,45921.0,0,0,0,0,2014-03-10,2014,23,102,9,49,24,3,12,187,1,2,1,6,4,0,0,0,0,0,0
910,7053,56,PhD,21,Alone,78420.0,0,0,0,0,2013-06-29,2013,75,604,28,674,91,28,28,1425,1,3,10,8,1,0,0,0,0,0,0
911,4654,30,Graduation,13,Together,20745.0,0,0,0,0,2013-11-07,2013,40,571,12,523,63,60,24,1229,1,3,10,5,2,0,0,0,0,0,0
912,9760,59,PhD,21,Widow,52278.0,0,1,1,1,2013-01-25,2013,24,953,0,71,0,0,174,1024,6,10,5,10,8,0,0,0,0,0,1
913,1048,50,Master,18,Married,19841.0,1,0,1,1,2013-07-14,2013,11,180,3,67,8,9,28,267,2,3,1,4,7,0,0,0,0,0,1
914,10619,28,Graduation,13,Alone,26720.0,0,0,0,0,2012-12-03,2012,29,770,29,890,250,27,24,1966,1,7,3,7,3,0,0,1,0,0,1
915,9308,68,Graduation,13,Married,27606.0,0,0,0,0,2013-05-11,2013,51,556,61,265,138,61,53,1081,1,3,4,6,1,0,0,0,0,0,0
916,10505,62,Master,18,Together,53053.0,0,0,0,0,2013-12-26,2013,86,741,19,154,50,9,28,973,1,3,4,7,2,0,0,0,0,0,0
917,8362,40,PhD,21,Married,84169.0,0,0,0,0,2013-08-07,2013,9,1183,19,403,0,19,0,1624,1,7,6,6,3,0,1,1,0,0,1
918,2625,68,2n Cycle,9,Alone,15039.0,0,1,1,1,2013-11-17,2013,30,156,29,56,30,32,47,303,2,3,2,7,3,0,0,0,0,0,0
919,4637,68,PhD,21,Alone,74637.0,0,0,0,0,2013-05-18,2013,73,960,64,464,146,0,16,1634,1,6,9,9,3,0,0,0,1,0,0
920,9972,67,PhD,21,Together,46015.0,1,1,2,1,2014-04-13,2014,25,144,0,2,0,0,6,146,1,1,0,3,7,1,0,0,0,1,0
921,4483,29,Graduation,13,Alone,17334.0,0,0,0,0,2013-04-17,2013,67,488,26,473,220,12,182,1219,1,2,10,6,1,0,0,0,0,0,0
922,4487,53,Master,18,Alone,24920.0,1,0,1,1,2013-01-24,2013,67,130,20,25,2,7,26,184,1,2,0,4,6,0,0,0,0,0,1
923,4988,74,PhD,21,Married,34469.0,1,1,2,1,2014-05-04,2014,58,158,6,20,0,5,12,189,3,1,1,4,4,0,0,0,0,0,0
924,8931,36,Graduation,13,Together,17424.0,1,0,1,1,2014-05-18,2014,82,812,99,431,237,149,33,1728,1,11,4,10,5,0,0,0,1,0,0
925,5871,43,Master,18,Together,24401.0,0,0,0,0,2012-08-31,2012,98,177,28,217,10,24,115,456,3,6,1,6,8,0,0,0,0,0,0
926,2008,44,Graduation,13,Married,22694.0,0,0,0,0,2014-02-10,2014,93,547,23,384,250,12,108,1216,1,4,5,9,2,0,0,0,1,0,0
927,3139,40,2n Cycle,9,Alone,43544.0,0,0,0,0,2013-12-30,2013,53,871,111,704,145,55,166,1886,1,4,4,10,2,0,1,0,0,0,0
928,10037,29,Graduation,13,Alone,20272.0,0,0,0,0,2014-05-04,2014,66,571,152,335,93,91,81,1242,1,5,4,6,2,0,0,0,0,0,0
929,10673,46,PhD,21,Married,68397.0,0,1,1,1,2013-11-17,2013,6,760,80,466,17,13,80,1336,1,6,9,5,3,0,0,0,0,0,0
930,5303,48,PhD,21,Together,79632.0,0,0,0,0,2014-04-08,2014,42,471,0,510,99,21,12,1101,1,6,4,9,2,0,0,0,0,0,0
931,538,33,Graduation,13,Alone,25894.0,1,0,1,1,2014-02-10,2014,78,181,9,27,16,9,33,242,1,1,1,4,3,0,0,0,0,0,0
932,7922,71,PhD,21,Alone,64950.0,0,1,1,1,2012-08-12,2012,29,819,0,72,12,0,63,903,2,11,2,10,7,0,1,0,0,0,0
933,5692,33,Basic,6,Married,6727.0,1,0,1,1,2012-12-22,2012,82,116,4,3,8,9,7,140,1,1,0,3,8,0,0,0,0,0,0
934,4843,70,Graduation,13,Alone,18708.0,0,0,0,0,2014-05-22,2014,92,365,35,305,46,17,227,768,1,2,11,5,1,0,0,0,0,0,0
935,6383,51,PhD,21,Together,32892.0,1,0,1,1,2014-05-25,2014,78,174,0,15,2,1,2,192,2,3,0,3,8,0,0,0,0,0,0
936,1628,51,Graduation,13,Together,15816.0,0,0,0,0,2013-10-24,2013,54,508,21,311,167,75,32,1082,1,9,3,4,4,0,0,0,0,0,0
937,1204,52,PhD,21,Married,67536.0,0,1,1,1,2013-05-22,2013,45,1110,0,447,23,71,35,1651,3,11,5,11,8,0,0,0,1,0,0
938,3673,51,Graduation,13,Alone,19716.0,0,1,1,1,2013-07-14,2013,59,532,17,238,23,24,106,834,3,7,5,11,5,0,0,0,0,0,0
939,760,47,PhD,21,Alone,60554.0,1,0,1,1,2013-08-09,2013,8,588,7,76,110,15,15,796,2,8,4,9,6,0,0,0,0,0,0
940,8957,70,2n Cycle,9,Alone,30307.0,1,1,2,1,2013-06-10,2013,51,480,86,249,75,86,144,976,8,6,3,5,6,0,0,0,0,0,0
941,4128,60,PhD,21,Together,56067.0,0,1,1,1,2013-07-20,2013,51,517,12,54,16,6,120,605,2,7,4,7,5,0,0,0,0,0,0
942,6810,39,Graduation,13,Alone,15058.0,0,0,0,0,2013-05-28,2013,76,433,98,606,48,70,98,1255,1,3,2,6,1,0,0,1,0,0,1
943,5386,69,Graduation,13,Together,29029.0,0,0,0,0,2013-03-04,2013,62,1111,24,790,160,45,172,2130,0,5,8,5,2,0,1,1,1,0,1
944,8700,36,Basic,6,Alone,7875.0,0,0,0,0,2012-12-22,2012,86,119,7,14,7,16,15,163,3,2,1,3,7,0,0,0,0,0,0
945,3202,35,PhD,21,Married,51563.0,0,0,0,0,2012-10-01,2012,60,1166,0,48,0,0,36,1214,1,4,4,10,8,0,1,1,0,0,0
946,1328,40,2n Cycle,9,Married,21929.0,0,1,1,1,2014-02-16,2014,56,413,42,144,55,48,133,702,3,4,4,9,3,0,0,0,0,0,0
947,8405,43,Graduation,13,Alone,29122.0,1,1,2,1,2013-09-30,2013,83,135,25,51,23,25,46,259,2,4,2,5,3,0,0,0,0,0,0
